clip_id,provider,accent,tier,domain,duration,wer,drug_mentions,drug_correct,drug_substitution,drug_deletion,doses,dose_correct,dose_value_error,dose_unit_error,dose_missing,negation_cues,negation_preserved,negation_lost
8367b56fc0d340cd7238c649b78d37de,dg-medical,tswana,B,clinical,5.083990929705215,0.1,0,0,0,0,0,0,0,0,0,0,0,0
83712a6a1289c7dd746f2b3d7689f8ce,dg-medical,nembe,B,general,8.375986394557824,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
83828cab9a761f48fafe9f38ecfa6554,dg-medical,english,C,general,24.68199546485261,0.391304347826087,0,0,0,0,0,0,0,0,0,2,2,0
83a7819ff8d4e56d1cb5c58d5ea14a28,dg-medical,igbo,A,clinical,10.050997732426303,0.2222222222222222,0,0,0,0,0,0,0,0,0,2,2,0
848d8e540d19383c326cbc913d0f1c0b,dg-medical,ijaw,A,clinical,6.738979591836735,0.0,0,0,0,0,0,0,0,0,0,1,1,0
867e4b92a79ab543ec87ea8de579525a,dg-medical,ebira,B,clinical,25.43897959183673,0.35135135135135137,0,0,0,0,2,2,0,0,0,0,0,0
868cbb2849424d087eb7b0b2dd76e3c6,dg-medical,bassa,C,clinical,18.500997732426303,0.14814814814814814,4,4,0,0,2,1,1,0,0,0,0,0
868ed2786d8b2dedffe5b5358c2c529d,dg-medical,agatu,C,clinical,8.0,1.1428571428571428,0,0,0,0,1,0,0,0,1,0,0,0
875b9f741ca6fe9ce531dae23c363556,dg-medical,igbo,A,clinical,3.394,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
8869f1eeb5bc976ec0121bbfb7e71228,dg-medical,igarra,C,clinical,17.153990929705216,0.21875,0,0,0,0,1,1,0,0,0,0,0,0
88ced2ecd0c03497c15314839b452bdc,dg-medical,anaang,C,clinical,8.362993197278909,0.15384615384615385,0,0,0,0,0,0,0,0,0,1,1,0
88fff98f24f6cf178ac806f158823ebb,dg-medical,swahili,A,clinical,7.930997732426302,0.2222222222222222,0,0,0,0,1,1,0,0,0,0,0,0
89329d8ccf699d749378e316d5da474d,dg-medical,luganda,B,general,5.772993197278912,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
8976dc7ac0cf57b7d29b4c988b7f1253,dg-medical,benin,C,general,17.646984126984123,1.6,0,0,0,0,0,0,0,0,0,0,0,0
8a9cea52e9b59a3a21705dc3c2885d04,dg-medical,nyandang,C,clinical,16.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0
8b05bff172782a130ebf50e8aeba14a8,dg-medical,hausa,A,clinical,13.126984126984128,0.17391304347826086,1,1,0,0,0,0,0,0,0,0,0,0
8cb3809701786ccfebe73b788fdbf219,dg-medical,setswana,B,general,14.48498866213152,0.36363636363636365,2,2,0,0,0,0,0,0,0,0,0,0
8d34da67104c808c64ab42eb49a251aa,dg-medical,hausa,A,clinical,20.35498866213152,0.6875,0,0,0,0,1,1,0,0,0,0,0,0
8dca912479bc6176b1434eaf497653e5,dg-medical,zulu,B,clinical,12.791995464852608,0.2608695652173913,0,0,0,0,1,1,0,0,0,0,0,0
8e067faa1909e8c3674558e0f28874d2,dg-medical,isoko,C,clinical,6.0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0
8edfb1fdb8384702d1edb2995b99f128,dg-medical,ebira,B,clinical,3.775986394557824,0.25,0,0,0,0,1,1,0,0,0,0,0,0
8f0b5eaf4c3efac9966188653abf9958,dg-medical,afrikaans,B,general,4.0489795918367335,0.4,0,0,0,0,0,0,0,0,0,1,1,0
8f7597e46eb38afa0d5ea20bbc785540,dg-medical,urhobo,B,clinical,3.920997732426304,0.0,0,0,0,0,0,0,0,0,0,1,1,0
8f938b62694f880c6488230b1a167846,dg-medical,hausa,A,clinical,14.372993197278912,0.2631578947368421,0,0,0,0,0,0,0,0,0,1,1,0
8f96acfb2f96d743f369f9d800711ea4,dg-medical,eket,C,clinical,5.70498866213152,0.0,3,3,0,0,0,0,0,0,0,0,0,0
90e3c94c91b77cbb0007c5478c9bc7d0,dg-medical,isoko,C,clinical,10.026984126984129,0.1111111111111111,1,1,0,0,1,1,0,0,0,0,0,0
9259dde6b27dc39fcc0779e36d0bec02,dg-medical,kikuyu,C,clinical,13.447981859410431,0.125,0,0,0,0,0,0,0,0,0,1,1,0
927f85be5b655d2292720b02da67a9f2,dg-medical,pidgin,B,clinical,9.99,0.3684210526315789,1,0,0,1,0,0,0,0,0,0,0,0
93c43bd94eaaab1cb53328ea72a27dcf,dg-medical,yoruba,A,clinical,13.222993197278912,0.041666666666666664,2,2,0,0,1,1,0,0,0,0,0,0
93cd3ed3b7a6575d02bb23a2594b31d9,dg-medical,yoruba,A,general,13.272993197278913,0.3333333333333333,0,0,0,0,1,1,0,0,0,0,0,0
94a84a0f3f82fccfb5d198d9398ac92d,dg-medical,ijaw,A,clinical,4.612993197278912,0.8333333333333334,1,1,0,0,1,1,0,0,0,0,0,0
9505e3e628561706ade58cb28cbf9571,dg-medical,etche,C,general,8.697981859410431,0.2,0,0,0,0,0,0,0,0,0,1,1,0
950669fd990036359a84fc27a609d98b,dg-medical,hausa,A,clinical,18.23698412698413,0.2692307692307692,1,1,0,0,1,1,0,0,0,0,0,0
957f35f6f15f3598a944d8e025c18c1e,dg-medical,hausa,A,clinical,6.780997732426304,0.5,0,0,0,0,1,0,1,0,0,0,0,0
95db94bcf9a5dca2090b618996026b61,dg-medical,mada,C,clinical,20.990997732426305,0.8823529411764706,1,0,0,1,1,1,0,0,0,0,0,0
95fa8e2c87066c1af0f44e735ee21a99,dg-medical,hausa,A,general,11.317981859410429,0.13793103448275862,0,0,0,0,1,1,0,0,0,0,0,0
96c0239bebf9812f391113c433a60ac3,dg-medical,swahili,A,clinical,5.814988662131518,0.7777777777777778,0,0,0,0,1,1,0,0,0,1,0,1
97936c2d37f2f43efc1a3f0b0b3c0ca9,dg-medical,ijaw,A,clinical,9.66498866213152,0.3125,0,0,0,0,2,2,0,0,0,0,0,0
98aa283c0ebaafc5a1021d01ba1bdb5b,dg-medical,igala,B,general,5.274988662131519,0.2,0,0,0,0,0,0,0,0,0,0,0,0
997f3e37861b711e251f7700dab7d53a,dg-medical,tshivenda,C,clinical,4.538979591836736,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,1,0
9a375dac7ab12b6d59cffdb932f4d50b,dg-medical,hausa,A,clinical,9.162993197278912,0.0,1,1,0,0,0,0,0,0,0,0,0,0
9aaf2cdb126cc34675679f50c7ff2bfb,dg-medical,afrikaans,B,general,14.677981859410432,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,1,0
9b77c0e08123645da710316db5a2a744,dg-medical,zulu,B,clinical,8.968979591836733,0.10526315789473684,0,0,0,0,0,0,0,0,0,1,1,0
9b7de9c3315540a63648b9c1212db787,dg-medical,jaba,C,clinical,6.871995464852607,0.3333333333333333,1,1,0,0,0,0,0,0,0,0,0,0
9b9b2265f35006044cd94c19382172a2,dg-medical,eggon,C,clinical,19.874,0.34285714285714286,0,0,0,0,0,0,0,0,0,0,0,0
9c9e25effae29bb7faa7f6b5abafd60f,dg-medical,ebiobo,C,general,15.058979591836732,0.28125,0,0,0,0,0,0,0,0,0,1,1,0
9d62c73869bfa4589aee1a01b7a44c1a,dg-medical,yoruba,A,general,14.159,0.2962962962962963,0,0,0,0,0,0,0,0,0,1,1,0
9d77d58566ed0e963ae1123e3ab50cee,dg-medical,idoma,B,clinical,9.138979591836735,0.47058823529411764,0,0,0,0,2,1,1,0,0,0,0,0
9dea8cff438f7e22cf9a4d61087d16ab,dg-medical,ebira,B,clinical,10.545986394557824,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
a118dd3124494bfe59ab23ed58e83735,dg-medical,idah,C,clinical,12.0,0.6842105263157895,0,0,0,0,3,2,0,0,1,0,0,0
a2fb0dd7428a4afcfef9223224d462ad,dg-medical,ijaw,A,clinical,11.867981859410431,0.125,0,0,0,0,0,0,0,0,0,1,1,0
a353deca19dba9aaadeba0044ccefe20,dg-medical,hausa,A,clinical,10.531995464852606,0.24,0,0,0,0,0,0,0,0,0,1,1,0
a3b4630a9a8ccf82303417432c662d3f,dg-medical,berom,C,clinical,13.0,0.14285714285714285,0,0,0,0,1,1,0,0,0,0,0,0
a46605b3fdc92295cbd88bb861487e58,dg-medical,ijaw,A,general,7.959,0.23529411764705882,0,0,0,0,0,0,0,0,0,1,1,0
a52cc1bdf941a9b4d76061ddbda05072,dg-medical,igbo,A,clinical,9.0,0.5294117647058824,1,0,1,0,1,1,0,0,0,0,0,0
a5798eafcf34ba74b77d75babf9453f4,dg-medical,ibibio,B,clinical,9.503,0.1111111111111111,0,0,0,0,0,0,0,0,0,1,1,0
a7046fce47c40b1fd7e5e841203d129f,dg-medical,urhobo,B,clinical,6.163990929705213,0.8,0,0,0,0,0,0,0,0,0,0,0,0
a725f065187b21c5cda1720bc7307bac,dg-medical,ijaw,A,clinical,7.512993197278911,0.5,0,0,0,0,1,1,0,0,0,0,0,0
a8b08dfb2d86e274967be71c137de2c2,dg-medical,idoma,B,general,12.248979591836736,0.8125,1,0,0,1,0,0,0,0,0,0,0,0
a8c855fb76476df248ee0277b5d8b74a,dg-medical,hausa,A,clinical,20.98897959183673,0.14285714285714285,2,2,0,0,1,1,0,0,0,0,0,0
a8e2b5e688be73125346995ac9c7e3b9,dg-medical,angas,C,general,17.781,0.5925925925925926,0,0,0,0,0,0,0,0,0,3,3,0
a9929f0f04802faa3110256ee76330c7,dg-medical,ekpeye,C,clinical,6.576984126984128,0.4166666666666667,0,0,0,0,1,1,0,0,0,0,0,0
a9a96ccbe9944292c08bc630aaee1d78,dg-medical,idoma,B,clinical,12.12498866213152,0.05263157894736842,3,3,0,0,2,2,0,0,0,0,0,0
aa3d0d5b66d4e3ae1d00cd720b8a0fb7,dg-medical,mwaghavul,C,clinical,16.00498866213152,0.0,2,2,0,0,1,1,0,0,0,0,0,0
aa6e5d8125f7b4f9c74f5b74eed331d8,dg-medical,ika,C,clinical,5.746984126984128,0.18181818181818182,0,0,0,0,1,1,0,0,0,0,0,0
abbacd486f68114d3be9c86359b1e565,dg-medical,igala,B,clinical,6.033990929705213,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
ae325b61688d7cdf1c957b28284fab2b,dg-medical,swahili,A,clinical,12.295986394557824,0.07142857142857142,0,0,0,0,0,0,0,0,0,1,1,0
aeffc6466b2f3e6a60d1a381c6688d62,dg-medical,igbo,A,general,6.988979591836735,0.7777777777777778,0,0,0,0,1,1,0,0,0,0,0,0
af4fbadeeb6f189c5d29e6526fa0b02c,dg-medical,idoma,B,clinical,3.92,0.75,2,1,1,0,0,0,0,0,0,0,0,0
b24705a3414d9d448da6c5d657098adc,dg-medical,ikulu,C,clinical,5.472993197278911,0.0,0,0,0,0,0,0,0,0,0,1,1,0
b29c9ccbdadf5706af0da73171953752,dg-medical,ijaw,A,clinical,3.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
b2f73812d854cc5de1224b16333c2edd,dg-medical,bassa,C,clinical,12.925986394557825,0.125,0,0,0,0,1,1,0,0,0,0,0,0
b3a46c19d0e26a91d003c51e4d40b66e,dg-medical,epie,C,general,3.5789795918367338,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
b4b5d6f2dce941b2f1d22953049bb28a,dg-medical,setswana,B,clinical,13.51,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0
b4c2f327368753233244635f8bd0e980,dg-medical,hausa,A,general,20.922993197278917,0.5555555555555556,0,0,0,0,0,0,0,0,0,3,3,0
b53fd41101f96b2aea36486ef2cf32d1,dg-medical,igbo,A,general,16.473,0.32608695652173914,0,0,0,0,0,0,0,0,0,1,1,0
b5537cc2227d417320c5c9b624c7d7e3,dg-medical,anaang,C,general,12.588979591836734,0.05,0,0,0,0,0,0,0,0,0,2,2,0
b5ac61338506de6f0dfc1419176d52e1,dg-medical,eket,C,clinical,3.0,0.25,0,0,0,0,1,1,0,0,0,0,0,0
b5c1bb84af7f05994706e272a24dea4f,dg-medical,ibibio,B,clinical,12.0,0.23076923076923078,0,0,0,0,0,0,0,0,0,1,1,0
b60b6db14f8aa8fc2ea581d656cc9b84,dg-medical,tswana,B,clinical,12.248979591836736,0.375,0,0,0,0,0,0,0,0,0,0,0,0
b6c10264bc38c5cce35f58fba4d4ac93,dg-medical,tswana,B,general,7.414988662131518,0.2,0,0,0,0,1,1,0,0,0,0,0,0
b6dc046fa03571546013240f45550672,dg-medical,afemai,C,general,14.606984126984129,0.36,0,0,0,0,1,1,0,0,0,0,0,0
b89670db369c7e025fb0d74ca94533af,dg-medical,hausa,A,clinical,8.254988662131518,0.46153846153846156,2,0,0,2,2,1,0,0,1,0,0,0
b985d09f630047d9a23f4b60488cf2df,dg-medical,ebiobo,C,clinical,8.171995464852607,0.23809523809523808,0,0,0,0,0,0,0,0,0,0,0,0
b9fbfa440d2ba2a19ff2e1f37ee2edf4,dg-medical,yoruba,A,clinical,27.0,0.32432432432432434,1,1,0,0,1,1,0,0,0,0,0,0
ba4536f44ae1cc6bddd1d886a68e77a2,dg-medical,bini,C,general,17.893,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0
bb3702b2a7ae80986cc8dcd132ff2928,dg-medical,kalabari,C,clinical,7.512993197278911,0.0,1,1,0,0,0,0,0,0,0,0,0,0
bba103cc3c5381ab96a3534523d83143,dg-medical,igbo,A,clinical,6.463990929705216,0.2,0,0,0,0,2,2,0,0,0,0,0,0
bc0fcabcbdffb9b9c95fb48c01a78fa4,dg-medical,esan,B,general,10.978,0.17647058823529413,0,0,0,0,0,0,0,0,0,0,0,0
bc60654d276884a19cbba4a0bf10264b,dg-medical,fulani,C,clinical,6.014988662131518,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,1,0
bd6c36ca7dfb7303fc8ca6e11274a52f,dg-medical,isixhosa,C,clinical,15.852993197278913,0.12,2,2,0,0,0,0,0,0,0,0,0,0
bd7164ebfc3bc1eb03c9bc65c4eee3ea,dg-medical,igbo,A,clinical,8.0,0.09090909090909091,0,0,0,0,2,2,0,0,0,0,0,0
bde569d1c5436b9011e7291e0591791d,dg-medical,itsekiri,C,clinical,7.268979591836735,0.2,1,1,0,0,1,0,0,0,1,0,0,0
beddeac62f5277f00a937c79f65eaa98,dg-medical,igbo,A,clinical,3.3079818594104307,0.0,0,0,0,0,0,0,0,0,0,1,1,0
bf2e25f55b7c3f78fa0971450e093825,dg-medical,igala,B,clinical,5.743990929705213,0.0,1,1,0,0,0,0,0,0,0,0,0,0
bf51a31d5dd31e4cf53a49972014a88a,dg-medical,mwaghavul,C,clinical,20.0,0.46153846153846156,0,0,0,0,1,1,0,0,0,0,0,0
bf5c981afa3eaf5cf847e9a91c4dcb83,dg-medical,ishan,C,clinical,11.0,0.75,0,0,0,0,1,1,0,0,0,0,0,0
bf5dddc0e1db7a94bae1da89c7e8b641,dg-medical,ebira,B,general,5.734988662131518,0.4,0,0,0,0,0,0,0,0,0,1,1,0
bfd411fa6e39fb7fb11f7264221e139a,dg-medical,ekene,C,clinical,15.750997732426304,0.56,0,0,0,0,1,1,0,0,0,0,0,0
bfe3e8e78193cbd5085be65385a200f4,dg-medical,ijaw,A,clinical,9.598979591836734,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0
bfeb15fa6cda5bc99eca0dfa907afdfd,dg-medical,igarra,C,clinical,9.383990929705217,0.7272727272727273,1,0,0,1,1,0,0,0,1,0,0,0
c0129f011c7f51034d4049452fcc1841,dg-medical,ibibio,B,clinical,15.578979591836736,0.13043478260869565,0,0,0,0,0,0,0,0,0,1,1,0
c08715672b66e97854b8d32304a36be0,dg-medical,kiswahili,B,clinical,15.862993197278907,0.2,0,0,0,0,1,1,0,0,0,0,0,0
c0a962e9ab1e4b0165f645072d036ce7,dg-medical,ebira,B,clinical,5.558979591836735,0.2727272727272727,0,0,0,0,1,1,0,0,0,0,0,0
c0a9d8722ec57a9d7c0014132185a05a,dg-medical,hausa,A,clinical,6.0,0.2222222222222222,2,2,0,0,0,0,0,0,0,0,0,0
c18453be6b19c1812bdbeb7e32666683,dg-medical,hausa,A,clinical,23.62299319727891,0.21428571428571427,0,0,0,0,0,0,0,0,0,2,2,0
c1e3308cab67e506b32e54dd90442496,dg-medical,esan,B,clinical,11.58498866213152,0.1,0,0,0,0,0,0,0,0,0,0,0,0
c1f7f12ce0f372096b7ff58acc8a0da1,dg-medical,bagi,C,clinical,17.07498866213152,0.24,1,1,0,0,1,1,0,0,0,0,0,0
c2093acb790a4bbcaf0367cecfa15793,dg-medical,igbo,A,clinical,6.99498866213152,0.0,0,0,0,0,0,0,0,0,0,2,2,0
c24ca3c05f7a3ea93c9730277869ed87,dg-medical,setswana,B,clinical,15.407981859410429,0.09090909090909091,1,1,0,0,0,0,0,0,0,1,1,0
c2cc345671d456fb13daafe8657d0b7c,dg-medical,yoruba,A,clinical,5.0,0.5,0,0,0,0,2,2,0,0,0,0,0,0
c34acbbf1a1226d808f10333aaca4bf4,dg-medical,luhya,B,clinical,16.961995464852606,0.375,1,1,0,0,0,0,0,0,0,0,0,0
c361cf1ef4cfa79c13cac6ea5f92ff83,dg-medical,swahili,A,clinical,15.348979591836734,0.1875,2,2,0,0,0,0,0,0,0,0,0,0
c43d8faa6efe9020bdd669a67ba1e988,dg-medical,efik,C,clinical,20.207981859410427,1.2307692307692308,2,0,0,2,3,3,0,0,0,0,0,0
c47e225f1fdd18aa59a04019c6f785d8,dg-medical,igbo,A,clinical,6.095986394557822,0.2222222222222222,1,1,0,0,0,0,0,0,0,0,0,0
c4e5db30026158b54bfc69f86dcc3258,dg-medical,ijaw,A,general,13.038979591836734,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,1,0
c55c2f342f2c47bf07bc91edf2aa07db,dg-medical,luhya,B,clinical,9.97,0.15384615384615385,0,0,0,0,0,0,0,0,0,1,1,0
c57908e428d843a4751c1d649dde1178,dg-medical,kubi,C,clinical,26.02498866213152,0.16216216216216217,0,0,0,0,0,0,0,0,0,1,1,0
c6073369acecc5ec76f8510e65ef8614,dg-medical,zulu,B,clinical,3.8859863945578232,0.2222222222222222,0,0,0,0,0,0,0,0,0,1,1,0
c638fd27f4d7996caa3ec3583be2bb60,dg-medical,yoruba,A,clinical,12.211995464852608,0.125,0,0,0,0,0,0,0,0,0,1,1,0
c68f2256b87f8a4adc634437ca9b0f0e,dg-medical,hausa,A,clinical,7.142993197278911,0.25,0,0,0,0,1,1,0,0,0,0,0,0
c6e4a13479f20b955c13a901233174be,dg-medical,hausa,A,general,13.992993197278912,0.34782608695652173,0,0,0,0,0,0,0,0,0,2,2,0
c80332f56b08b4af535215343ffdb008,dg-medical,ijaw,A,clinical,4.0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
c81f7d7f5506ebee6b071632c19f6a74,dg-medical,kiswahili,B,clinical,4.044988662131519,0.8,0,0,0,0,0,0,0,0,0,0,0,0
c8bc671bb9c88eb4ee2f3f7acf2b2d83,dg-medical,swahili,A,clinical,9.706984126984128,0.16666666666666666,1,1,0,0,0,0,0,0,0,0,0,0
c90270fe8da819633527fc66957c3e0e,dg-medical,epie,C,clinical,10.266984126984129,0.38461538461538464,0,0,0,0,2,2,0,0,0,0,0,0
c9af813320164ec2d868bb1bc7107012,dg-medical,twi,B,clinical,15.130997732426303,0.05714285714285714,0,0,0,0,0,0,0,0,0,0,0,0
c9b1aa14e33d19190eb01cb073e67ca5,dg-medical,xhosa,B,clinical,18.89698412698413,0.3888888888888889,1,1,0,0,0,0,0,0,0,0,0,0
c9e6be5a8915f5ac8ee4ff3732b8e27d,dg-medical,ijaw,A,clinical,13.1,0.13793103448275862,0,0,0,0,0,0,0,0,0,0,0,0
ca5a139af5252ba9ef0157f1e4b22f7e,dg-medical,gbagyi,C,general,12.820997732426305,0.48,0,0,0,0,1,1,0,0,0,0,0,0
cab8b585c413020c52712fa86d9487f2,dg-medical,kubi,C,clinical,14.596984126984127,0.29411764705882354,1,1,0,0,0,0,0,0,0,0,0,0
cbae4b87a1f5bc0e8de8a2e61063c7cc,dg-medical,nembe,B,clinical,6.1379818594104325,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
cc47565e8d7adaaaf7309137e1c21d0c,dg-medical,swahili,A,clinical,9.356984126984129,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,0
cd46e47931741d1adcb0e5ba77a8d010,dg-medical,ijaw,A,clinical,3.17498866213152,0.5,0,0,0,0,0,0,0,0,0,1,1,0
cdad5949ae6301810466710c9fa591b7,dg-medical,gbagyi,C,clinical,7.198979591836735,0.5,1,1,0,0,1,1,0,0,0,0,0,0
ce1c6816a2d6aece987ed5c0f8fb8c67,dg-medical,luhya,B,clinical,12.33498866213152,0.0,0,0,0,0,0,0,0,0,0,1,1,0
ce44e5e5a82a4afd35c8538c0c3cbeee,dg-medical,igbo,A,clinical,12.760997732426304,0.3888888888888889,1,1,0,0,0,0,0,0,0,0,0,0
ce9a55efb983e8cf0a58ab235b03459b,dg-medical,english,C,clinical,23.14199546485261,0.23076923076923078,1,1,0,0,0,0,0,0,0,0,0,0
cee69f2a5332655a8e0bf4626e3c67c5,dg-medical,ibibio,B,clinical,10.0,0.4,2,2,0,0,0,0,0,0,0,0,0,0
cf42ee5d7ae6579d20f480a8cf8dc00f,dg-medical,ibibio,B,clinical,13.421995464852609,0.4117647058823529,0,0,0,0,1,1,0,0,0,0,0,0
cf605b3aaadbd365452e997fbc78122d,dg-medical,efik,C,clinical,7.005986394557822,0.625,1,0,0,1,1,1,0,0,0,0,0,0
cf9e560da122091075155bf203bc061b,dg-medical,ekene,C,clinical,27.58,0.16,2,2,0,0,1,1,0,0,0,0,0,0
cff6c42bb0e070671ce4482817dacae6,dg-medical,esan,B,clinical,7.4289795918367325,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0
cffb22f74419c3c64c0eb8234d12bdcd,dg-medical,afo,C,clinical,9.0,0.1875,0,0,0,0,0,0,0,0,0,1,1,0
d025ca163e46bd07f76b54c80e2d7562,dg-medical,luhya,B,clinical,24.85698412698413,0.28125,2,2,0,0,0,0,0,0,0,0,0,0
d04a848381afea5745f98dbcbf9ee80f,dg-medical,isizulu,B,clinical,16.11,0.5238095238095238,0,0,0,0,0,0,0,0,0,1,1,0
d51141cb8b8c69ccbae5e69b3a85832f,dg-medical,swahili,A,clinical,11.951995464852608,0.23809523809523808,0,0,0,0,0,0,0,0,0,1,1,0
d53c251ca9fcee3437d49bf595de21af,dg-medical,brass,C,general,11.813990929705216,0.07692307692307693,1,1,0,0,0,0,0,0,0,0,0,0
d5df2d0d9bc0b327323e86a090a5afaf,dg-medical,ebira,B,clinical,17.368979591836734,0.3448275862068966,0,0,0,0,0,0,0,0,0,1,1,0
d64ef7571efd986614e51b3f967dc538,dg-medical,kiswahili,B,clinical,6.910997732426304,0.25,0,0,0,0,0,0,0,0,0,0,0,0
d82cec807957c626355a5aa710d2c1e9,dg-medical,ika,C,general,15.050999999999998,0.25,0,0,0,0,1,1,0,0,0,0,0,0
da96d824075f3a27194aa3105fabdb3f,dg-medical,yoruba,A,clinical,4.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0
dca135e2059101c69a99b599fefb2e63,dg-medical,yoruba,A,clinical,10.706984126984128,0.5555555555555556,0,0,0,0,1,1,0,0,0,0,0,0
dce11a83cfa477b7e54bace09a6c72ab,dg-medical,setswana,B,clinical,9.73,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
dfbf35c19cdf6a9ff063b4413c7a8ade,dg-medical,bajju,C,general,5.868979591836735,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
e1a7ef99d4301ae5fb02a2fdb6290892,dg-medical,bini,C,clinical,9.992993197278912,0.5714285714285714,0,0,0,0,1,1,0,0,0,0,0,0
e1c132d095f85bfed63e72a4b98754c7,dg-medical,setswana,B,clinical,3.930997732426304,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
e21c6a3572a320ef6fd314479996dbfe,dg-medical,isizulu,B,clinical,9.032,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0
e235ca5879e5ab635a97d0467e147d33,dg-medical,swahili,A,clinical,4.502993197278912,0.18181818181818182,0,0,0,0,0,0,0,0,0,1,1,0
e26375e505bd69d631d8e779d4a6c32a,dg-medical,tswana,B,clinical,5.706984126984128,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,0
e32346ae5bad64b430d42948b2dd4225,dg-medical,ibibio,B,clinical,6.673990929705216,0.14285714285714285,0,0,0,0,0,0,0,0,0,1,1,0
e3a7d9091147bd74122b59cb6ba816cd,dg-medical,idoma,B,general,9.079,0.375,0,0,0,0,0,0,0,0,0,1,1,0
e3ae499884ba5b46b1264679259e3e7e,dg-medical,bekwarra,C,clinical,3.2389795918367352,0.3076923076923077,0,0,0,0,0,0,0,0,0,1,1,0
e44def0e0c4fb7e4581331126b026d8a,dg-medical,kinyarwanda,B,clinical,6.488979591836735,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0
e5ce8868512511ee2359edb7581199ac,dg-medical,yoruba,A,general,11.206984126984128,0.21052631578947367,0,0,0,0,0,0,0,0,0,1,1,0
e8b7e1c7a72f411ccac63c301f5e2b21,dg-medical,itsekiri,C,clinical,6.708979591836735,0.0,0,0,0,0,1,1,0,0,0,0,0,0
e93bbe4d1f5fec38bdc67bdf4085dacf,dg-medical,tswana,B,clinical,4.277,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0
ea0178f69e36f46afc081864d2b648e0,dg-medical,ibibio,B,clinical,11.0,0.375,0,0,0,0,1,1,0,0,0,0,0,0
ea252ca5cac42505a2bd8a34e4c85b1f,dg-medical,bagi,C,clinical,5.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0
eaa66b82d267fa11b54cf412eb32aab3,dg-medical,idoma,B,clinical,6.0889795918367335,0.2727272727272727,0,0,0,0,1,0,0,0,1,0,0,0
ec18809717922ca38ceeb713515fbcff,dg-medical,sesotho,C,clinical,9.367981859410431,0.2631578947368421,1,0,0,1,0,0,0,0,0,0,0,0
ecc5561dd3b2cec2a760cee4904eb10a,dg-medical,agatu,C,clinical,8.347981859410433,0.25,0,0,0,0,0,0,0,0,0,1,1,0
eda5cd7e0be3da8b39ad74b2d5c37381,dg-medical,igbo,A,general,16.11,0.23076923076923078,0,0,0,0,0,0,0,0,0,1,1,0
edaf4944e378023b5211a41d8ff5fbcf,dg-medical,sotho,C,clinical,5.100997732426304,0.0,0,0,0,0,0,0,0,0,0,1,1,0
edcbfd194d2c3327560d151ce1fe8a79,dg-medical,akan,C,clinical,11.998979591836736,0.2608695652173913,0,0,0,0,0,0,0,0,0,1,1,0
ee52a0bb537315a9e13798dc8dfbd627,dg-medical,idoma,B,clinical,8.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,0,0,0
ee9c796e757ac3a2493c10bd9d7029c5,dg-medical,yoruba,A,clinical,7.847981859410432,1.4,0,0,0,0,1,0,0,0,1,0,0,0
efa38753b6f1cbfc85a3645af80e5622,dg-medical,fulani,C,clinical,6.015986394557822,0.3333333333333333,0,0,0,0,1,1,0,0,0,0,0,0
efde0eff1bca67a8c55def3095b09e12,dg-medical,twi,B,general,9.472,0.8888888888888888,0,0,0,0,0,0,0,0,0,2,2,0
f1c88ce543440298faaed9f743d579de,dg-medical,hausa,A,clinical,3.3679818594104307,0.6666666666666666,1,0,0,1,0,0,0,0,0,0,0,0
f35c3b8b14cbfe94fb29531cf31e2a3b,dg-medical,afo,C,general,7.2129931972789105,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0
